#Drugs	Distance	Num_targets
Ruxolitinib	1.0	2
Arbaclofen	1.0	2
Arbaclofen Placarbil	1.0	2
Canagliflozin	5001.0	2
Dimethyl fumarate	1.0	2
Trametinib	1.0	2
Levomilnacipran	-0.3958797346140275	2
Macitentan	1.0	2
Inositol nicotinate	1.0	2
Ifenprodil	-2.6735537653587342	2
Gemeprost	1.0	2
Befunolol	-1.183647914993237	2
Vedolizumab	1.0	2
Suvorexant	1.0	2
Blinatumomab	1.0	2
Tasimelteon	-0.7424533248940002	2
Palbociclib	1.0	2
Tetracaine	1.0	2
Tixocortol	-0.7824746787307684	2
Difluocortolone	1.5	2
Quinagolide	1.0	2
Somatrem	1.0	2
Dienogest	1.0	2
Cupric Chloride	1.0	2
AS-8112	1.0	2
Loxoprofen	1.0	2
Dexketoprofen	1.0	2
Droxicam	1.0	2
Tolfenamic Acid	1.0	2
Cilnidipine	-0.651292546497023	2
Efonidipine	-0.15129254649702295	2
Manidipine	-1.151292546497023	2
Methylene blue	-0.19894763639918533	2
Moxonidine	1.5	2
Ubidecarenone	-3.4121868350215427	2
Butylscopolamine	1.0	2
Setiptiline	-0.7424533248940002	2
Tegafur-uracil	1.5	2
Technetium Tc-99m nofetumomab merpentan	1.5	2
Sodium sulfate	2.0	2
Enalaprilat	0.15342640972002736	2
Octocrylene	-0.5397207708399179	2
Phenyl salicylate	1.0	2
Trolamine salicylate	1.0	2
Vitamin D	1.0	2
Castor oil	1.0	2
Butamben	1.0	2
Pyrantel	5000.5	2
Antithrombin Alfa	1.0	2
Menthyl salicylate	1.0	2
Glycol salicylate	1.0	2
Dipyrithione	1.0	2
Dichlorvos	-1.4451858789480823	2
Lesinurad	2.0	2
Indigotindisulfonic Acid	1.5	2
Rupatadine	1.0	2
Tasonermin	-1.0677471079645748	2
Dibotermin alfa	1.0	2
Pitolisant	1.0	2
Equol	-0.5397207708399179	2
Voclosporin	-1.9756218592907135	2
Durvalumab	1.0	2
Encorafenib	1.0	2
Ribociclib	1.0	2
Depatuxizumab mafodotin	1.0	2
Talazoparib	1.0	2
Tosedostat	1.5	2
Niraparib	1.0	2
Dinitrochlorobenzene	1.0	2
Leukotriene D4	1.0	2
Apalutamide	1.0	2
Lebrikizumab	1.0	2
Kynurenic Acid	5001.0	2
Duvelisib	1.0	2
Abemaciclib	1.0	2
Isoflavone	1.0	2
Benralizumab	1.0	2
Letermovir	10000.0	2
Tetrahydropalmatine	1.0	2
Telotristat ethyl	1.5	2
Sarpogrelate	-2.6390573296152584	2
Eplivanserin	-2.6390573296152584	2
ORE-1001	1.0	2
Foretinib	-0.854025100551105	2
Benzbromarone	1.0	2
Milataxel	1.0	2
Radezolid	1.5	2
Indirubin	1.5	2
Piribedil	1.0	2
Copanlisib	1.0	2
Sparsentan	1.0	2
Onapristone	2.0	2
Moxetumomab Pasudotox	1.5	2
Vonicog Alfa	1.0	2
Hypericin	1.0	2
Von Willebrand Factor Human	1.0	2
Ripasudil	-0.6989476363991853	2
Antihemophilic factor human	1.0	2
Bendazac	1.0	2
Mifamurtide	1.0	2
Acemetacin	1.0	2
2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol	-0.5397207708399179	2
Emicizumab	1.0	2
Relcovaptan	1.0	2
Ulixertinib	-3.691994728989254	2
Netarsudil	-0.6989476363991853	2
2,5-Dimethoxy-4-ethylthioamphetamine	-2.6390573296152584	2
AZD-7325	0.15342640972002736	2
5-methoxy-N,N-dimethyltryptamine	-2.5619819897016294	2
SR-9009	1.0	2
SR-9011	1.0	2
Eptinezumab	1.0	2
Fremanezumab	1.0	2
Galcanezumab	1.0	2
SC-236	1.0	2
Dofequidar	1.5	2
Mometasone furoate	1.0	2
Denileukin diftitox	1.0	3
Desmopressin	1.0	3
Glucagon	1.0	3
Aldesleukin	1.0	3
Botulinum Toxin Type B	1.3333333333333333	3
Vasopressin	1.0	3
Becaplermin	-0.3148129930554801	3
Octreotide	1.0	3
L-Glutamine	0.7689509398133515	3
Calcitriol	1.3333333333333333	3
L-Threonine	3334.6666666666665	3
Folic Acid	1.0	3
L-Valine	3334.6666666666665	3
Lipoic Acid	1.6666666666666667	3
Aspartame	1.0	3
Erythromycin	1.0	3
Sildenafil	6667.0	3
Dofetilide	3334.0	3
Reserpine	1.0	3
Midodrine	1.0	3
Bethanidine	1.0	3
Glimepiride	1.6666666666666667	3
Lovastatin	0.1450168808461544	3
Benzatropine	1.0	3
Clotrimazole	1.6666666666666667	3
Dicoumarol	1.0	3
Liothyronine	1.0	3
Venlafaxine	0.06941351025731501	3
Etomidate	1.0	3
Dapiprazole	1.0	3
Bexarotene	1.0	3
Codeine	1.0	3
Hydromorphone	1.0	3
Ipratropium	1.0	3
Minoxidil	1.0	3
Doxylamine	1.3333333333333333	3
Thiethylperazine	1.0	3
Treprostinil	1.0	3
Tacrine	-0.20314597081136676	3
Oxyphencyclimine	1.0	3
Phenylephrine	1.0	3
Profenamine	1.0	3
Carisoprodol	1.0	3
Ampicillin	2.0	3
Methylphenidate	0.06941351025731501	3
Nitric Oxide	1.6666666666666667	3
Gemcitabine	1.3333333333333333	3
Methscopolamine bromide	1.0	3
Duloxetine	0.06941351025731501	3
Brimonidine	1.0	3
Sotalol	-0.45576527666215805	3
Flutamide	1.6666666666666667	3
Tridihexethyl	1.0	3
Dextrothyroxine	1.3333333333333333	3
Aminocaproic Acid	1.0	3
Anisotropine methylbromide	1.0	3
Cinchocaine	-0.49883585382216006	3
Pyridostigmine	-0.20314597081136676	3
Azelaic acid	1.3333333333333333	3
Zanamivir	2.0	3
Valdecoxib	1.6666666666666667	3
Labetalol	-0.45576527666215805	3
Chloroquine	-0.4062919416227335	3
Butorphanol	1.0	3
Testosterone	1.3333333333333333	3
Simvastatin	1.3333333333333333	3
Pentazocine	0.4356176064800182	3
Acamprosate	-0.2130191098717528	3
Isoflurophate	-1.499936556776755	3
Pentosan Polysulfate	1.0	3
Fludrocortisone	1.3333333333333333	3
Tamsulosin	1.0	3
Sufentanil	1.0	3
Clodronic acid	1.0	3
Methoxamine	1.0	3
Rocuronium	1.0	3
Etodolac	1.0	3
Hexachlorophene	-0.2360167337007367	3
Alprostadil	1.0	3
Phenylbutazone	1.0	3
Nalbuphine	1.0	3
Perphenazine	-0.49883585382216006	3
Levorphanol	1.0	3
Vardenafil	6667.0	3
Ranitidine	-0.20314597081136676	3
Terbutaline	-0.45576527666215805	3
Sirolimus	1.0	3
Chlorothiazide	2.0	3
Remifentanil	1.0	3
Misoprostol	1.0	3
Salicylic acid	1.0	3
Salmeterol	-0.45576527666215805	3
Felbamate	-1.3017582594794765	3
Rizatriptan	1.0	3
Norgestimate	1.0	3
Apraclonidine	1.0	3
Ezetimibe	0.6337959037772968	3
Ethinylestradiol	1.3333333333333333	3
Physostigmine	0.13018736252196658	3
Formoterol	-0.45576527666215805	3
Glycopyrronium	1.0	3
Salbutamol	-0.45576527666215805	3
Ketoprofen	1.0	3
Mercaptopurine	1.0	3
Procainamide	0.018029950314895588	3
Carphenazine	1.0	3
Benzylpenicillin	3335.0	3
Mimosine	1.3333333333333333	3
Oxybutynin	1.0	3
Acetophenazine	1.0	3
Clonazepam	1.3333333333333333	3
Fludarabine	1.0	3
Perhexiline	1.0	3
Atorvastatin	1.6666666666666667	3
Orlistat	1.0	3
Pentolinium	3334.0	3
Ouabain	1.6666666666666667	3
Leflunomide	0.1450168808461544	3
Arbutamine	-0.45576527666215805	3
Quinacrine	1.6666666666666667	3
Sertraline	0.06941351025731501	3
Sibutramine	0.06941351025731501	3
Thiamylal	1.3333333333333333	3
Bupropion	1.0	3
Moclobemide	1.0	3
Podofilox	1.0	3
Flecainide	1.0	3
Clarithromycin	3334.3333333333335	3
Finasteride	1.0	3
Levacetylmethadol	1.0	3
Diphenidol	1.0	3
Epoprostenol	1.0	3
Fenoterol	-0.45576527666215805	3
Bevantolol	-0.45576527666215805	3
Cefazolin	1.0	3
Pancuronium	1.0	3
Pipecuronium	1.0	3
Drospirenone	1.3333333333333333	3
Ginseng	1.3333333333333333	3
Theobromine	1.3333333333333333	3
Amrinone	0.26037472504393316	3
Alfacalcidol	1.3333333333333333	3
3-Methylthiofentanyl	1.0	3
Dimethyltryptamine	-0.7774015033917346	3
Carfentanil	1.0	3
Androstenedione	1.0	3
3-Methylfentanyl	1.0	3
Phendimetrazine	1.0	3
Oxprenolol	-0.45576527666215805	3
Thiothixene	-0.2130191098717528	3
5-O-phosphono-alpha-D-ribofuranosyl diphosphate	1.3333333333333333	3
Bis(Adenosine)-5'-Pentaphosphate	1.0	3
2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide	-0.1883164524871789	3
Isocitric Acid	1.0	3
Beta-(2-Naphthyl)-Alanine	3332.763983266299	3
Monoisopropylphosphorylserine	0.13018736252196658	3
Uridine diphosphate glucose	3334.0	3
5'-Guanosine-Diphosphate-Monothiophosphate	1.0	3
Hyperforin	0.5379018796267031	3
1,4-Butanediol	1.6666666666666667	3
Phosphonotyrosine	1.0	3
3-Bromo-7-Nitroindazole	-1.3901613316793842	3
N-(3-(Aminomethyl)Benzyl)Acetamidine	-1.3901613316793842	3
Biliverdine IX Alpha	0.018029950314895588	3
Triglyme	0.6666666666666666	3
Adenosine-2'-5'-Diphosphate	1.3333333333333333	3
3-Sulfinoalanine	1.0	3
Hexane-1,6-Diol	1.0	3
O2-Sulfo-Glucuronic Acid	0.09731659963259665	3
2-(2-Hydroxy-Phenyl)-3h-Benzoimidazole-5-Carboxamidine	-0.1883164524871789	3
Cyclic Guanosine Monophosphate	1.6666666666666667	3
Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	1.3333333333333333	3
Tolrestat	2.0	3
Geldanamycin	1.0	3
N-Tridecanoic Acid	1.3333333333333333	3
Nojirimycine Tetrazole	3334.6666666666665	3
Cyclic Adenosine Monophosphate	1.3333333333333333	3
gamma-Aminobutyric acid	1.0	3
Terlipressin	1.0	3
4-Iodopyrazole	1.6666666666666667	3
Pyrazole	0.30685281944005477	3
Aetiocholanolone	2.0	3
Octanoyl-Coenzyme A	1.0	3
Hymenialdisine	-0.2130191098717528	3
Ricinoleic Acid	1.0	3
Cacodylic acid	0.07580375925340628	3
Glutathione Sulfonic Acid	1.0	3
1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	1.0	3
Acetoacetyl-CoA	1.3333333333333333	3
5-Hydroxymethyl-Chonduritol	1.3333333333333333	3
4-Iodobenzo[B]Thiophene-2-Carboxamidine	-0.1883164524871789	3
CRA_8696	-0.1883164524871789	3
Nicotinamide Mononucleotide	1.3333333333333333	3
Benzylsulfinic Acid	0.13018736252196658	3
1,4-Diethylene Dioxide	1.0	3
4-Methylimidazole	1.6666666666666667	3
SU9516	-0.2130191098717528	3
Galactose-uridine-5'-diphosphate	1.3333333333333333	3
Eniluracil	1.3333333333333333	3
10-Propargyl-5,8-Dideazafolic Acid	2.0	3
Spermidine	-0.45576527666215805	3
Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine	1.3333333333333333	3
Capric acid	1.3333333333333333	3
Diminazene	1.0	3
Dihydrolipoic Acid	1.0	3
Rbt205 Inhibitor	1.0	3
Gamma-Carboxy-Glutamic Acid	1.0	3
Biopterin	1.3333333333333333	3
Urea	1.3333333333333333	3
D-Serine	0.12031422346158054	3
Phosphorylisopropane	1.0	3
1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid	1.3333333333333333	3
Alsterpaullone	-1.6193110514944864	3
Dequalinium	1.3333333333333333	3
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	1.6666666666666667	3
Dihydroxyacetone phosphate	1.3333333333333333	3
Taurocholic Acid	1.3333333333333333	3
D-norleucine	1.3333333333333333	3
Lactose	3334.3333333333335	3
3-phospho-D-glyceric acid	1.3333333333333333	3
N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	3332.834497479511	3
Inosinic Acid	3334.3333333333335	3
Estriol	-0.026480513893278584	3
5-iodotubercidin	-0.18511602049647116	3
Corticosterone	0.7689509398133515	3
Hydroxyfasudil	-0.1326317575994569	3
Licofelone	0.5379018796267031	3
Nimesulide	1.3333333333333333	3
Purvalanol A	1.3333333333333333	3
Nialamide	0.3004625704439634	3
Lysergic acid diethylamide	-0.16163554992933346	3
Zimelidine	0.06941351025731501	3
Fluspirilene	-0.2130191098717528	3
Roxadustat	1.0	3
Biricodar dicitrate	1.6666666666666667	3
Vatalanib	1.0	3
Dapoxetine	-1.3746546598010863	3
Bicifadine	0.06941351025731501	3
Phenserine	-2.1999568330709454	3
Vapreotide	1.0	3
Milnacipran	-1.1436055996144379	3
Nesiritide	1.3333333333333333	3
Flibanserin	-1.3746546598010863	3
Permethrin	1.3333333333333333	3
Defibrotide	1.0	3
Azimilide	1.3333333333333333	3
Lucanthone	1.0	3
R1295	1.0	3
Lobeline	3333.43561760648	3
Vintafolide	1.0	3
Elafibranor	1.0	3
KB002	1.0	3
Pimagedine	1.3333333333333333	3
AE-941	0.3004625704439634	3
Emricasan	-2.9465221678859828	3
motexafin gadolinium	1.3333333333333333	3
OPC-28326	1.0	3
R450	1.0	3
Custirsen	1.0	3
ACP-104	1.0	3
Seletracetam	1.3333333333333333	3
Denibulin	-0.27773778135207206	3
ENMD-1198	1.0	3
PPL-100	1.0	3
Amitifadine	0.06941351025731501	3
NXN-188	-0.1326317575994569	3
IMC-1C11	1.0	3
Tesofensine	0.06941351025731501	3
Lasofoxifene	-0.026480513893278584	3
Silodosin	1.0	3
Lacosamide	1.0	3
Nalmefene	1.0	3
Alvimopan	1.0	3
Trodusquemine	1.0	3
Rilonacept	-1.118902942229864	3
Taribavirin	1.0	3
Sarizotan	-0.16163554992933346	3
Sumanirole	1.0	3
Agomelatine	-1.3746546598010863	3
Peramivir	2.0	3
Axitinib	1.0	3
Perifosine	-0.6095471321630317	3
Esmirtazapine	-0.2130191098717528	3
Dexmethylphenidate	0.06941351025731501	3
Norelgestromin	1.0	3
Tinzaparin	1.0	3
2',5'-DIDEOXY-ADENOSINE 3'-MONOPHOSPHATE	1.0	3
(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid	1.0	3
[5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-YL]ACETONITRILE	-0.026480513893278584	3
4-[(5-{[4-(3-CHLOROPHENYL)-3-OXOPIPERAZIN-1-YL]METHYL}-1H-IMIDAZOL-1-YL)METHYL]BENZONITRILE	1.3333333333333333	3
5-BETA-ANDROSTANE-3,17-DIONE	1.3333333333333333	3
1-ACETYL-2-CARBOXYPIPERIDINE	-3.417954231442111	3
AUROVERTIN B	-3.417954231442111	3
[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID	1.0	3
Flavone	1.3333333333333333	3
(1R)-1,2,2-trimethylpropyl (R)-methylphosphinate	1.3333333333333333	3
[4-({4-[(5-CYCLOPROPYL-1H-PYRAZOL-3-YL)AMINO]QUINAZOLIN-2-YL}IMINO)CYCLOHEXA-2,5-DIEN-1-YL]ACETONITRILE	1.0	3
2-chloro-5-nitro-N-phenylbenzamide	1.0	3
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	-0.1326317575994569	3
Indoleacetic acid	1.3333333333333333	3
N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE	1.3333333333333333	3
LATRUNCULIN B	1.3333333333333333	3
(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID	1.0	3
4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid	3333.30685281944	3
N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE	1.0	3
4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID	1.3333333333333333	3
PICEATANNOL	-3.417954231442111	3
2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID	1.0	3
[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID	-0.6095471321630317	3
4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID	3334.0	3
N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE	-3.417954231442111	3
Bupranolol	-0.45576527666215805	3
Cinitapride	-1.3746546598010863	3
Leukotriene C4	1.0	3
Ulipristal	1.0	3
Cabozantinib	1.0	3
Aflibercept	-0.27773778135207206	3
Ocriplasmin	-0.3148129930554801	3
Pomalidomide	-0.07295860828940019	3
Aleglitazar	1.0	3
Afatinib	1.0	3
Clinofibrate	1.0	3
Captodiame	-0.7774015033917346	3
Butriptyline	-1.1436055996144379	3
Olaparib	1.0	3
Turoctocog alfa	1.0	3
Nitrous acid	1.3333333333333333	3
Stiripentol	1.0	3
Aurothioglucose	1.0	3
Ferric pyrophosphate	1.3333333333333333	3
Arotinolol	-0.45576527666215805	3
Pholcodine	1.0	3
Blonanserin	-0.2130191098717528	3
Benidipine	-0.4341950309980153	3
Levamlodipine	-1.358391271744609	3
Pirlindole	-0.16163554992933346	3
Bemiparin	1.0	3
Imidafenacin	1.0	3
Eluxadoline	1.0	3
Doxofylline	-0.12243194332882472	3
Talniflumate	1.3333333333333333	3
Mersalyl	1.0	3
Norethynodrel	1.0	3
Norgestrel	1.0	3
Isosorbide	1.0	3
Sodium ferric gluconate complex	1.3333333333333333	3
Homosalate	1.0	3
Opium	1.0	3
Omega-3 fatty acids	1.0	3
Anthralin	1.3333333333333333	3
Hexylresorcinol	1.3333333333333333	3
Dihydroergocornine	-0.16163554992933346	3
Dihydro-alpha-ergocryptine	1.0	3
Coccidioides immitis spherule	-1.1314830515574796	3
Thiocolchicoside	1.3333333333333333	3
Thimerosal	1.0	3
Myrrh	1.3333333333333333	3
Naldemedine	1.0	3
Mocetinostat	-0.1883164524871789	3
Tesevatinib	1.0	3
Avatrombopag	3334.6666666666665	3
Epigallocatechin gallate	0.35136328364822894	3
Dilmapimod	-1.5946083941099125	3
Telcagepant	1.0	3
Dasotraline	0.06941351025731501	3
Rucaparib	1.0	3
Navitoclax	-0.25752957407992705	3
Muscimol	1.0	3
Ibalizumab	1.0	3
Gabexate	1.0	3
Leukotriene B4	1.0	3
Protein S human	1.0	3
Coagulation factor VII human	1.3333333333333333	3
Rhein	3333.204568546293	3
Bioallethrin	-0.4341950309980153	3
Calcium levulinate	3332.834497479511	3
Nonacog beta pegol	1.3333333333333333	3
Testosterone cypionate	1.3333333333333333	3
Testosterone enanthate	1.3333333333333333	3
Testosterone undecanoate	1.3333333333333333	3
Loxicodegol	1.0	3
Segesterone acetate	1.0	3
Estriol tripropionate	-0.026480513893278584	3
Lypressin	1.0	3
Larotrectinib	-0.10086169766468196	3
Alteplase	-0.011130609430855753	4
Reteplase	-0.011130609430855753	4
Anistreplase	-0.011130609430855753	4
Collagenase clostridium histolyticum	1.0	4
Ciclosporin	0.40342640972002736	4
Histidine	2501.5	4
L-Tyrosine	2501.0	4
Cystine	1.5	4
Oseltamivir	1.5	4
Methyclothiazide	2.0	4
Aminosalicylic Acid	0.6534264097200273	4
Amsacrine	1.0	4
Acarbose	1.5	4
Atomoxetine	-0.6077041997108283	4
Morphine	1.0	4
Zolmitriptan	0.1287733375529999	4
Dihydroergotamine	1.0	4
Alfuzosin	1.0	4
Sapropterin	0.3068528194400547	4
Triamterene	1.0	4
Procyclidine	1.0	4
Sulpiride	1.5	4
Phenylpropanolamine	-0.09182395749661854	4
Hyoscyamine	1.0	4
Lenalidomide	1.25	4
Raloxifene	0.23013961458004106	4
Miglitol	1.25	4
Oxycodone	1.0	4
Cisplatin	-0.7087026842656512	4
Guanidine	1.25	4
Carbamazepine	1.25	4
Fenoprofen	1.0	4
Fenfluramine	-1.517468532114643	4
Mazindol	0.30206013269298626	4
Fluticasone propionate	1.25	4
Cisapride	0.0902356675961854	4
Niacin	0.40342640972002736	4
Astemizole	-0.09182395749661854	4
Adenosine	1.25	4
Pemetrexed	1.25	4
Dextropropoxyphene	1.0	4
Mecamylamine	0.5767132048600137	4
Sumatriptan	0.1287733375529999	4
Phentolamine	1.0	4
Tizanidine	1.25	4
Naltrexone	0.5767132048600137	4
Hydrocortisone	1.25	4
Tazarotene	1.0	4
Tropicamide	1.0	4
Ribavirin	1.0	4
Fentanyl	1.0	4
Mifepristone	1.25	4
Dobutamine	-0.09182395749661854	4
Benzphetamine	1.0	4
Alprenolol	-0.9630506199436186	4
Dorzolamide	2.0	4
Iron Dextran	1.25	4
Etacrynic acid	1.25	4
Bimatoprost	1.0	4
Buprenorphine	1.0	4
Levosimendan	1.75	4
Isoniazid	1.0	4
Naratriptan	0.1287733375529999	4
Hydrochlorothiazide	1.75	4
Balsalazide	0.40342640972002736	4
Bethanechol	1.0	4
Amlexanox	1.0	4
Fenofibrate	1.25	4
Ergoloid mesylate	0.1287733375529999	4
Tegaserod	-0.8195286648076292	4
Pilocarpine	1.0	4
Hesperetin	0.05206013269298623	4
Pimozide	-0.12412689036662006	4
Trilostane	0.23013961458004106	4
Chlorphenamine	0.30206013269298626	4
Pioglitazone	1.0	4
Sulfinpyrazone	1.5	4
Propafenone	-0.09182395749661854	4
Estramustine	0.23013961458004106	4
Tubocurarine	-0.07564627324851139	4
Flumazenil	1.0	4
Ceftriaxone	2501.5	4
Fomepizole	1.5	4
Aminophylline	0.6087626606346158	4
Mivacurium	0.75	4
Decamethonium	0.34764052189147493	4
Mecasermin	1.0	4
Pramlintide	1.0	4
Glucosamine	-0.05471895621705014	4
Lithium cation	-0.05471895621705014	4
Penbutolol	-0.9630506199436186	4
Ephedrine	0.34764052189147493	4
Aluminium	-1.4702010861687251	4
Aluminium monostearate	1.25	4
Oxybenzone	0.23013961458004106	4
Diamorphine	1.0	4
Diprenorphine	1.0	4
Periciazine	1.0	4
Molindone	-0.7809909948508147	4
Pipotiazine	-0.7809909948508147	4
Roflumilast	2500.23013961458	4
Camphor	1.75	4
2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	0.23013961458004106	4
Piclamilast	2500.23013961458	4
Putrescine	-0.09182395749661854	4
alpha-D-glucose 6-phosphate	1.5	4
Adenosine-5-Diphosphoribose	0.056852819440054714	4
Olomoucine	-1.1169246815260885	4
Uridine-Diphosphate-N-Acetylgalactosamine	2501.0	4
Colforsin	1.0	4
Nicotinamide	1.0	4
3-Indolebutyric Acid	4998.809456516301	4
Stanolone	1.25	4
Methyltrienolone	1.25	4
N-Omega-Hydroxy-L-Arginine	-0.792620998759538	4
3,5-Diiodotyrosine	2500.75	4
Uridine-Diphosphate-N-Acetylglucosamine	2501.0	4
Deoxycholic Acid	1.25	4
Cysteinesulfonic Acid	1.0	4
Radicicol	1.0	4
6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine	0.10876266063461582	4
2-Methyl-2-Propanol	0.12587310963337994	4
S-(Dimethylarsenic)Cysteine	0.056852819440054714	4
N'-Pyridoxyl-Lysine-5'-Monophosphate	1.25	4
L-erythro-7,8-dihydrobiopterin	1.25	4
Fructose-6-Phosphate	1.0	4
Cholesterol	1.75	4
Arachidonic Acid	1.0	4
Aniracetam	0.0902356675961854	4
Clevidipine	-1.8180995981425114	4
Ezogabine	1.25	4
Talampanel	1.0	4
Peptide YY (3-36)	1.0	4
Grn163l	1.0	4
TG-100801	1.0	4
XL820	1.0	4
KC706	1.0	4
XL228	1.0	4
Crisaborole	2500.23013961458	4
Pracinostat	0.10876266063461582	4
Tetrodotoxin	1.0	4
Gallium nitrate	0.10876266063461582	4
Talmapimod	-0.9459562955824343	4
ABT-510	-0.8853158862896064	4
VX-702	-0.9459562955824343	4
Golotimod	1.0	4
CRx-139	-0.05471895621705014	4
LGD-1550	1.0	4
Tapinarof	1.0	4
Vernakalant	1.0	4
Amisulpride	0.0902356675961854	4
Dotarizine	-1.6907553272546294	4
Ertiprotafib	1.0	4
Pasireotide	1.0	4
Aprotinin	1.0	4
Ketobemidone	0.0902356675961854	4
Chenodeoxycholic acid	1.25	4
Dalteparin	0.29169666398594596	4
Hexocyclium	1.0	4
(5BETA)-PREGNANE-3,20-DIONE	1.25	4
Indeglitazar	1.0	4
4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.05471895621705014	4
Hexestrol	1.5	4
ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE	-0.05471895621705014	4
Wortmannin	1.0	4
(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE	-0.05471895621705014	4
Fasudil	0.15052618180040733	4
N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID	-0.17701255027555252	4
UBIQUINONE-1	-3.1664354519129625	4
(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE	0.15052618180040733	4
Tofisopam	2501.25	4
Nadroparin	0.2510669316115023	4
Triflusal	1.0	4
Guvacine	2501.5	4
Tofacitinib	1.0	4
Atosiban	1.0	4
Eugenol	0.48013961458004106	4
Oxygen	1.5	4
Cirazoline	1.0	4
Limaprost	1.0	4
Morniflumate	0.40342640972002736	4
Propacetamol	1.0	4
Tianeptine	0.1287733375529999	4
Chondroitin sulfate	-0.8495406753794383	4
Sodium carbonate	2.0	4
Pentoxyverine	0.5767132048600137	4
Enzacamene	0.23013961458004106	4
DL-Methylephedrine	1.0	4
Prothrombin	-0.011130609430855753	4
Clove oil	1.0	4
(S)-camphor	1.75	4
Baricitinib	0.10876266063461582	4
Pardoprunox	0.1287733375529999	4
Gilteritinib	0.1287733375529999	4
Silver	-0.9131222950671626	4
Dihydroergocristine	0.1287733375529999	4
Bufexamac	1.0	4
Fenofibric acid	1.25	4
Stanolone acetate	1.25	4
Ferric pyrophosphate citrate	1.25	4
Cannabidivarin	1.5	4
Lithium citrate	-0.05471895621705014	4
Lithium succinate	-0.05471895621705014	4
Lithium carbonate	-0.05471895621705014	4
Aluminium phosphate	-1.4702010861687251	4
Aluminum acetate	-1.4702010861687251	4
Hydrocortisone aceponate	1.25	4
Hydrocortisone acetate	1.25	4
Hydrocortisone butyrate	1.25	4
Hydrocortisone cypionate	1.25	4
Hydrocortisone phosphate	1.25	4
Hydrocortisone probutate	1.25	4
Hydrocortisone valerate	1.25	4
Sargramostim	1.2	5
L-Lysine	4001.0	5
Methionine	1.4	5
L-Isoleucine	2001.2	5
Phentermine	0.441648106154389	5
Succinylcholine	2000.461370563888	5
Citalopram	-0.2861633597686627	5
Butabarbital	0.8613705638880109	5
Phenytoin	1.2	5
Ethoxzolamide	2001.6	5
Acetaminophen	1.0	5
Metixene	1.0	5
Sucralfate	0.1910955124553154	5
Levonorgestrel	1.0	5
Trihexyphenidyl	1.0	5
Nisoldipine	-0.7772208062900312	5
Remoxipride	-0.06644090203504074	5
Zolpidem	0.661370563888011	5
Bendroflumethiazide	1.8	5
Dipivefrin	-0.5953467484841148	5
Picrotoxin	1.6	5
Gallamine Triethiodide	0.4781124175131799	5
